sale_key,order_id,product_key,customer_key,location_key,order_date,ship_mode,ship_date,sales
6166,CA-2015-103989,1683,205,153,2015-03-19,First Class,2015-03-21,20.016
6167,CA-2015-103989,1773,205,153,2015-03-19,First Class,2015-03-21,170.24
6168,CA-2016-142433,127,302,67,2016-04-20,Standard Class,2016-04-25,117.456
6169,CA-2016-132815,497,460,142,2016-09-19,Second Class,2016-09-22,22.96
6170,CA-2015-101266,482,463,29,2015-08-27,Second Class,2015-08-30,13.36
6171,CA-2017-141523,1396,776,46,2017-12-19,Second Class,2017-12-24,34.248
6172,CA-2017-141523,825,776,46,2017-12-19,Second Class,2017-12-24,3.52
6173,US-2015-106299,952,126,334,2015-08-02,Standard Class,2015-08-08,26.7
6174,US-2015-106299,1652,126,334,2015-08-02,Standard Class,2015-08-08,21.2
6175,US-2015-106299,1075,126,334,2015-08-02,Standard Class,2015-08-08,838.38
6176,CA-2016-158421,775,674,38,2016-09-21,Standard Class,2016-09-26,1690.04
6177,CA-2016-158421,577,674,38,2016-09-21,Standard Class,2016-09-26,85.96
6178,CA-2016-158421,1698,674,38,2016-09-21,Standard Class,2016-09-26,121.96
6179,CA-2016-158421,1777,674,38,2016-09-21,Standard Class,2016-09-26,23.92
6180,CA-2016-158421,912,674,38,2016-09-21,Standard Class,2016-09-26,63.96
6181,CA-2016-158421,1371,674,38,2016-09-21,Standard Class,2016-09-26,629.95
6182,CA-2016-158421,530,674,38,2016-09-21,Standard Class,2016-09-26,113.73
6183,CA-2016-158421,348,674,38,2016-09-21,Standard Class,2016-09-26,14.6
6184,CA-2016-158421,17,674,38,2016-09-21,Standard Class,2016-09-26,887.84
6185,CA-2017-143609,39,490,41,2017-12-11,First Class,2017-12-13,403.92
6186,CA-2016-138331,819,601,75,2016-08-07,Standard Class,2016-08-12,106.8
6187,CA-2016-138954,393,187,46,2016-11-15,First Class,2016-11-17,70.95
6188,CA-2016-138954,1345,187,46,2016-11-15,First Class,2016-11-17,34.944
6189,CA-2016-138954,1042,187,46,2016-11-15,First Class,2016-11-17,119.04
6190,CA-2018-157903,1192,563,561,2018-04-04,Standard Class,2018-04-08,383.84
6191,CA-2017-157259,1741,342,46,2017-12-24,Standard Class,2017-12-28,799.56
6192,CA-2018-107986,471,597,6,2018-12-13,Same Day,2018-12-13,31.44
6193,CA-2018-104927,713,744,15,2018-12-22,Standard Class,2018-12-26,25.92
6194,CA-2018-104927,859,744,15,2018-12-22,Standard Class,2018-12-26,6.33
6195,CA-2018-104927,641,744,15,2018-12-22,Standard Class,2018-12-26,75.88
6196,CA-2018-113453,904,381,106,2018-10-21,Standard Class,2018-10-28,329.988
6197,CA-2018-113453,1070,381,106,2018-10-21,Standard Class,2018-10-28,71.376
6198,CA-2016-149909,1347,155,135,2016-11-13,Standard Class,2016-11-17,63.77
6199,CA-2016-149909,1260,155,135,2016-11-13,Standard Class,2016-11-17,50.97
6200,CA-2016-149909,695,155,135,2016-11-13,Standard Class,2016-11-17,96.08
6201,CA-2016-146675,1078,767,190,2016-04-16,Standard Class,2016-04-20,1439.968
6202,CA-2016-146675,1701,767,190,2016-04-16,Standard Class,2016-04-20,43.56
6203,CA-2017-118332,902,8,430,2017-12-16,Standard Class,2017-12-23,563.92
6204,CA-2017-133669,1693,604,48,2017-10-21,Standard Class,2017-10-27,235.152
6205,CA-2018-145660,764,378,368,2018-12-01,First Class,2018-12-03,7.712
6206,CA-2017-133697,1347,321,15,2017-10-20,Second Class,2017-10-24,51.016
6207,CA-2017-133697,551,321,15,2017-10-20,Second Class,2017-10-24,25.248
6208,CA-2017-133697,395,321,15,2017-10-20,Second Class,2017-10-24,56.686
6209,CA-2018-148138,912,546,368,2018-09-29,Standard Class,2018-10-03,51.168
6210,CA-2018-119809,761,454,6,2018-08-18,Standard Class,2018-08-25,2793.528
6211,CA-2018-119809,385,454,6,2018-08-18,Standard Class,2018-08-25,1000.02
6212,CA-2018-119809,505,454,6,2018-08-18,Standard Class,2018-08-25,65.94
6213,CA-2018-149944,830,94,562,2018-11-12,Second Class,2018-11-16,18.24
6214,CA-2018-149944,514,94,562,2018-11-12,Second Class,2018-11-16,76.12
6215,CA-2015-128538,589,239,414,2015-10-11,Standard Class,2015-10-15,7.64
6216,CA-2016-161711,206,467,46,2016-11-28,Standard Class,2016-12-03,68.16
6217,CA-2016-161711,838,467,46,2016-11-28,Standard Class,2016-12-03,62.24
6218,US-2016-129553,1137,311,176,2016-07-27,Standard Class,2016-08-02,29.97
6219,CA-2017-160220,1021,560,191,2017-10-20,Standard Class,2017-10-26,125.7
6220,CA-2017-160220,665,560,191,2017-10-20,Standard Class,2017-10-26,191.98
6221,CA-2017-160220,384,560,191,2017-10-20,Standard Class,2017-10-26,20.86
6222,US-2018-157224,920,678,63,2018-09-14,Second Class,2018-09-18,56.7
6223,CA-2018-140627,206,214,563,2018-12-23,Standard Class,2018-12-27,72.704
6224,CA-2018-140627,910,214,563,2018-12-23,Standard Class,2018-12-27,12.264
6225,CA-2018-140627,73,214,563,2018-12-23,Standard Class,2018-12-27,218.352
6226,CA-2016-133445,1488,224,41,2016-10-05,Standard Class,2016-10-09,66.294
6227,CA-2016-133445,1456,224,41,2016-10-05,Standard Class,2016-10-09,291.168
6228,CA-2015-148782,688,139,274,2015-11-02,Standard Class,2015-11-07,88.776
6229,CA-2017-148208,41,405,178,2017-01-22,Standard Class,2017-01-27,110.376
6230,CA-2017-148208,44,405,178,2017-01-22,Standard Class,2017-01-27,55.176
6231,CA-2018-127656,774,509,564,2018-07-11,Standard Class,2018-07-17,30.32
6232,US-2018-142188,638,227,60,2018-09-11,Same Day,2018-09-11,177.568
6233,US-2018-142188,511,227,60,2018-09-11,Same Day,2018-09-11,19.44
6234,US-2018-142188,512,227,60,2018-09-11,Same Day,2018-09-11,71.28
6235,US-2018-142188,1499,227,60,2018-09-11,Same Day,2018-09-11,1471.96
6236,US-2018-142188,1778,227,60,2018-09-11,Same Day,2018-09-11,79.96
6237,CA-2017-144400,245,142,75,2017-02-23,Standard Class,2017-02-27,57.576
6238,US-2017-155180,1264,510,30,2017-01-22,Standard Class,2017-01-29,26.336
6239,CA-2016-134075,1282,457,59,2016-12-12,Standard Class,2016-12-16,166.5
6240,CA-2016-134075,735,457,59,2016-12-12,Standard Class,2016-12-16,360.38
6241,US-2017-131912,909,110,142,2017-10-29,Second Class,2017-11-01,11.744
6242,CA-2018-141572,1436,629,209,2018-05-28,Second Class,2018-05-31,247.44
6243,CA-2015-134621,1000,504,85,2015-12-21,Standard Class,2015-12-28,18.24
6244,CA-2017-165561,1567,616,292,2017-11-24,Standard Class,2017-11-28,25.35
6245,CA-2016-112305,1168,684,60,2016-11-20,Standard Class,2016-11-25,119.04
6246,CA-2016-112305,1257,684,60,2016-11-20,Standard Class,2016-11-25,22.14
6247,CA-2016-112305,1696,684,60,2016-11-20,Standard Class,2016-11-25,13.98
6248,CA-2018-121580,1312,587,135,2018-05-29,Standard Class,2018-06-04,43.41
6249,CA-2018-121580,1036,587,135,2018-05-29,Standard Class,2018-06-04,6.24
6250,CA-2018-121580,1779,587,135,2018-05-29,Standard Class,2018-06-04,465.16
6251,CA-2018-121580,227,587,135,2018-05-29,Standard Class,2018-06-04,7.98
6252,CA-2015-101147,361,431,37,2015-12-02,First Class,2015-12-04,2.394
6253,CA-2015-165806,491,92,510,2015-04-07,Same Day,2015-04-07,58.32
6254,CA-2015-165806,1087,92,510,2015-04-07,Same Day,2015-04-07,200.97
6255,CA-2016-151624,1566,101,154,2016-09-08,Standard Class,2016-09-14,21.36
6256,CA-2018-139444,86,137,302,2018-09-09,Standard Class,2018-09-15,9.856
6257,CA-2016-133977,1427,402,97,2016-09-06,Second Class,2016-09-08,3.444
6258,CA-2018-141425,263,256,48,2018-11-02,Second Class,2018-11-06,384.592
6259,CA-2016-133536,662,582,30,2016-03-28,Second Class,2016-03-30,22.92
6260,CA-2016-150441,799,268,238,2016-08-13,Second Class,2016-08-17,11.36
6261,CA-2016-162607,526,198,61,2016-05-12,Standard Class,2016-05-18,14.592
6262,CA-2018-103506,323,757,255,2018-07-23,Standard Class,2018-07-27,41.4
6263,CA-2017-132479,383,150,229,2017-09-24,First Class,2017-09-26,442.372
6264,CA-2018-160724,1024,454,113,2018-05-05,Standard Class,2018-05-10,34.5
6265,US-2017-115952,69,102,312,2017-10-06,Same Day,2017-10-06,28.85
6266,CA-2015-146731,835,248,395,2015-11-03,Standard Class,2015-11-08,3.488
6267,CA-2015-146731,682,248,395,2015-11-03,Standard Class,2015-11-08,143.856
6268,CA-2016-115392,496,85,565,2016-10-01,Second Class,2016-10-04,311.98
6269,CA-2016-115392,1367,85,565,2016-10-01,Second Class,2016-10-04,22.45
6270,CA-2018-102379,141,180,233,2018-12-02,Standard Class,2018-12-06,39.992
6271,CA-2018-102379,1579,180,233,2018-12-02,Standard Class,2018-12-06,1159.056
6272,CA-2018-102379,916,180,233,2018-12-02,Standard Class,2018-12-06,179.9
6273,CA-2018-149706,1197,156,566,2018-12-11,First Class,2018-12-12,116.312
6274,US-2017-139087,1380,590,60,2017-07-17,Second Class,2017-07-22,12.42
6275,US-2017-139087,1780,590,60,2017-07-17,Second Class,2017-07-22,428.4
6276,US-2017-139087,1593,590,60,2017-07-17,Second Class,2017-07-22,24.75
6277,US-2017-139087,301,590,60,2017-07-17,Second Class,2017-07-22,87.71
6278,US-2017-139087,55,590,60,2017-07-17,Second Class,2017-07-22,69.52
6279,US-2017-139087,781,590,60,2017-07-17,Second Class,2017-07-22,20.784
6280,US-2017-139087,962,590,60,2017-07-17,Second Class,2017-07-22,12.816
6281,CA-2018-152226,1140,102,94,2018-05-12,Standard Class,2018-05-16,5.904
6282,CA-2016-116484,1781,524,368,2016-11-20,Standard Class,2016-11-26,63.824
6283,CA-2016-116484,1756,524,368,2016-11-20,Standard Class,2016-11-26,141.552
6284,CA-2017-100944,1698,554,14,2017-09-24,Standard Class,2017-09-28,304.9
6285,CA-2017-100944,1154,554,14,2017-09-24,Standard Class,2017-09-28,563.24
6286,CA-2017-125080,1259,101,346,2017-10-21,Standard Class,2017-10-26,661.176
6287,CA-2017-121020,836,345,559,2017-10-24,Standard Class,2017-10-31,239.976
6288,CA-2015-100090,1022,183,35,2015-07-08,Standard Class,2015-07-12,502.488
6289,CA-2015-100090,801,183,35,2015-07-08,Standard Class,2015-07-12,196.704
6290,US-2016-139675,121,377,549,2016-03-13,Second Class,2016-03-18,915.136
6291,US-2016-139675,515,377,549,2016-03-13,Second Class,2016-03-18,327.76
6292,CA-2018-143756,1132,251,270,2018-12-02,First Class,2018-12-05,701.96
6293,CA-2016-151253,688,617,142,2016-04-22,Standard Class,2016-04-26,88.776
6294,CA-2016-151253,1395,617,142,2016-04-22,Standard Class,2016-04-26,64.14
6295,CA-2015-141152,736,576,24,2015-09-16,First Class,2015-09-19,33.552
6296,CA-2015-141313,1365,322,567,2015-12-28,Standard Class,2016-01-01,1737.18
6297,CA-2015-141313,427,322,567,2015-12-28,Standard Class,2016-01-01,704.25
6298,CA-2015-141313,1734,322,567,2015-12-28,Standard Class,2016-01-01,141.76
6299,CA-2015-169852,59,246,143,2015-10-21,Standard Class,2015-10-26,36.36
6300,CA-2018-107314,1782,596,10,2018-11-30,First Class,2018-12-03,25.83
6301,US-2015-161305,103,642,37,2015-06-06,Standard Class,2015-06-12,24.588
6302,US-2015-161305,756,642,37,2015-06-06,Standard Class,2015-06-12,13.984
6303,CA-2018-166919,1693,118,78,2018-11-23,Standard Class,2018-11-27,195.96
6304,CA-2018-162712,1091,72,413,2018-06-18,Second Class,2018-06-20,74.352
6305,CA-2018-107552,712,483,46,2018-05-05,Same Day,2018-05-05,6.68
6306,CA-2017-163328,1591,735,568,2017-11-04,Second Class,2017-11-06,17.584
6307,CA-2017-163328,1586,735,568,2017-11-04,Second Class,2017-11-06,104.784
6308,CA-2017-163328,1674,735,568,2017-11-04,Second Class,2017-11-06,47.952
6309,CA-2017-163328,1632,735,568,2017-11-04,Second Class,2017-11-06,650.352
6310,CA-2017-163328,509,735,568,2017-11-04,Second Class,2017-11-06,629.184
6311,CA-2017-163328,641,735,568,2017-11-04,Second Class,2017-11-06,15.176
6312,CA-2015-112837,102,753,569,2015-09-11,Standard Class,2015-09-16,127.95
6313,CA-2018-120019,1663,244,70,2018-02-16,Standard Class,2018-02-21,579.51
6314,CA-2018-120019,1251,244,70,2018-02-16,Standard Class,2018-02-21,14.99
6315,CA-2015-100762,109,244,31,2015-11-24,Standard Class,2015-11-29,151.92
6316,CA-2015-100762,509,244,31,2015-11-24,Standard Class,2015-11-29,196.62
6317,CA-2015-100762,1416,244,31,2015-11-24,Standard Class,2015-11-29,144.12
6318,CA-2015-100762,227,244,31,2015-11-24,Standard Class,2015-11-29,15.96
6319,CA-2018-161459,1558,495,287,2018-11-25,Second Class,2018-11-29,39.96
6320,CA-2018-161459,127,495,287,2018-11-25,Second Class,2018-11-29,34.08
6321,CA-2018-160017,586,134,134,2018-09-28,Standard Class,2018-10-02,10.368
6322,CA-2015-123316,508,260,185,2015-10-13,Standard Class,2015-10-17,7.752
6323,CA-2015-141299,662,177,374,2015-06-03,Second Class,2015-06-07,15.28
6324,CA-2015-104402,1735,552,285,2015-06-17,Standard Class,2015-06-23,65.97
6325,CA-2016-110289,482,241,10,2016-10-29,Standard Class,2016-11-02,33.4
6326,CA-2016-110289,440,241,10,2016-10-29,Standard Class,2016-11-02,210.84
6327,CA-2015-167927,5,191,21,2015-01-20,Standard Class,2015-01-26,13.98
6328,CA-2015-167927,270,191,21,2015-01-20,Standard Class,2015-01-26,272.94
6329,CA-2015-167927,537,191,21,2015-01-20,Standard Class,2015-01-26,19.05
6330,CA-2015-167927,15,191,21,2015-01-20,Standard Class,2015-01-26,247.716
6331,CA-2015-167927,1292,191,21,2015-01-20,Standard Class,2015-01-26,66.58
6332,CA-2015-167927,1065,191,21,2015-01-20,Standard Class,2015-01-26,43.92
6333,CA-2015-167927,876,191,21,2015-01-20,Standard Class,2015-01-26,14.73
6334,CA-2015-167927,991,191,21,2015-01-20,Standard Class,2015-01-26,29.7
6335,CA-2015-133305,315,709,165,2015-07-11,Standard Class,2015-07-15,49.12
6336,CA-2015-133305,1204,709,165,2015-07-11,Standard Class,2015-07-15,18.28
6337,CA-2017-165995,1531,697,142,2017-08-30,Standard Class,2017-09-06,47.04
6338,CA-2017-165995,1496,697,142,2017-08-30,Standard Class,2017-09-06,339.96
6339,CA-2018-143112,1514,478,46,2018-10-05,Standard Class,2018-10-09,87.8
6340,CA-2018-143112,813,478,46,2018-10-05,Standard Class,2018-10-09,221.382
6341,CA-2018-143112,1647,478,46,2018-10-05,Standard Class,2018-10-09,5199.96
6342,US-2017-105830,1167,552,403,2017-12-31,First Class,2018-01-02,156.512
6343,CA-2016-146255,241,671,285,2016-03-07,First Class,2016-03-10,119.85
6344,CA-2016-146255,339,671,285,2016-03-07,First Class,2016-03-10,30.44
6345,CA-2016-146255,1003,671,285,2016-03-07,First Class,2016-03-10,69.28
6346,CA-2016-146255,1603,671,285,2016-03-07,First Class,2016-03-10,587.97
6347,CA-2018-104822,1124,47,24,2018-10-20,Same Day,2018-10-20,24.55
6348,CA-2016-104486,339,139,10,2016-05-01,Standard Class,2016-05-06,12.176
6349,CA-2016-104486,254,139,10,2016-05-01,Standard Class,2016-05-06,37.32
6350,CA-2016-104486,355,139,10,2016-05-01,Standard Class,2016-05-06,35.06
6351,CA-2018-161557,798,152,163,2018-09-03,Standard Class,2018-09-08,108.4
6352,CA-2018-161130,945,668,328,2018-11-03,Standard Class,2018-11-08,361.376
6353,US-2016-161347,1233,669,75,2016-09-13,Standard Class,2016-09-19,2.412
6354,US-2016-109015,1613,30,165,2016-09-06,Standard Class,2016-09-12,8.39
6355,US-2016-109015,982,30,165,2016-09-06,Standard Class,2016-09-12,337.98
6356,CA-2015-110611,194,558,75,2015-10-06,Standard Class,2015-10-13,83.92
6357,CA-2018-139080,1182,295,6,2018-01-23,Standard Class,2018-01-28,19.68
6358,CA-2018-139080,748,295,6,2018-01-23,Standard Class,2018-01-28,25.92
6359,CA-2018-139080,1010,295,6,2018-01-23,Standard Class,2018-01-28,6.48
6360,CA-2018-139080,1764,295,6,2018-01-23,Standard Class,2018-01-28,86.352
6361,CA-2016-115693,1474,764,4,2016-12-10,Standard Class,2016-12-15,56.3
6362,US-2015-107993,1584,340,330,2015-11-25,Standard Class,2015-11-30,51.016
6363,CA-2018-110443,444,238,570,2018-11-21,Standard Class,2018-11-25,150.8
6364,CA-2018-110443,1783,238,570,2018-11-21,Standard Class,2018-11-25,1039.992
6365,CA-2018-110443,1724,238,570,2018-11-21,Standard Class,2018-11-25,51.84
6366,CA-2018-144848,1784,285,30,2018-04-04,First Class,2018-04-05,41.22
6367,CA-2018-144848,263,285,30,2018-04-04,First Class,2018-04-05,240.37
6368,CA-2018-144848,477,285,30,2018-04-04,First Class,2018-04-05,119.02
6369,US-2018-147998,1198,194,59,2018-05-19,Standard Class,2018-05-24,133.12
6370,CA-2017-103919,286,735,71,2017-10-03,Standard Class,2017-10-07,38.08
6371,CA-2017-113425,1532,452,30,2017-11-21,Same Day,2017-11-21,113.568
6372,CA-2018-143035,108,255,30,2018-10-03,Second Class,2018-10-05,83.92
6373,CA-2018-143035,791,255,30,2018-10-03,Second Class,2018-10-05,6.63
6374,CA-2018-143035,696,255,30,2018-10-03,Second Class,2018-10-05,371.97
6375,CA-2015-107811,655,157,32,2015-04-29,Standard Class,2015-05-03,561.584
6376,CA-2015-107811,353,157,32,2015-04-29,Standard Class,2015-05-03,99.92
6377,CA-2017-163216,86,586,106,2017-10-07,First Class,2017-10-10,4.928
6378,US-2017-116442,1257,547,26,2017-12-15,Standard Class,2017-12-22,14.76
6379,CA-2018-150623,410,749,505,2018-04-10,Standard Class,2018-04-14,99.99
6380,CA-2018-150623,1278,749,505,2018-04-10,Standard Class,2018-04-14,286.15
6381,US-2015-163797,1507,481,523,2015-04-08,Standard Class,2015-04-13,49.792
6382,CA-2017-127236,575,181,158,2017-03-29,Standard Class,2017-04-02,299.975
6383,CA-2017-127236,1327,181,158,2017-03-29,Standard Class,2017-04-02,158.376
6384,US-2018-104661,801,622,111,2018-01-15,First Class,2018-01-18,32.784
6385,US-2018-104661,247,622,111,2018-01-15,First Class,2018-01-18,47.984
6386,US-2018-104661,1600,622,111,2018-01-15,First Class,2018-01-18,62.592
6387,US-2018-104661,411,622,111,2018-01-15,First Class,2018-01-18,4.276
6388,CA-2015-134103,524,161,152,2015-01-30,Standard Class,2015-02-04,10.56
6389,CA-2015-134103,157,161,152,2015-01-30,Standard Class,2015-02-04,229.94
6390,CA-2016-147529,634,461,29,2016-02-07,Standard Class,2016-02-11,311.15
6391,CA-2016-147529,220,461,29,2016-02-07,Standard Class,2016-02-11,12.96
6392,CA-2017-129126,1491,8,165,2017-12-14,Standard Class,2017-12-19,14.62
6393,CA-2017-129126,1187,8,165,2017-12-14,Standard Class,2017-12-19,5.76
6394,CA-2017-129126,111,8,165,2017-12-14,Standard Class,2017-12-19,21.48
6395,CA-2017-129126,1072,8,165,2017-12-14,Standard Class,2017-12-19,396.92
6396,CA-2017-129126,457,8,165,2017-12-14,Standard Class,2017-12-19,17.15
6397,CA-2017-129126,1785,8,165,2017-12-14,Standard Class,2017-12-19,23.12
6398,CA-2018-131632,280,572,163,2018-10-31,Standard Class,2018-11-04,5.248
6399,CA-2018-151981,1406,40,209,2018-08-06,Standard Class,2018-08-12,824.95
6400,CA-2018-151981,1039,40,209,2018-08-06,Standard Class,2018-08-12,24.64
6401,CA-2018-151981,109,40,209,2018-08-06,Standard Class,2018-08-12,227.88
6402,CA-2018-125472,1120,233,299,2018-05-30,First Class,2018-05-31,241.96
6403,CA-2018-125472,1066,233,299,2018-05-30,First Class,2018-05-31,3.89
6404,CA-2018-125472,1566,233,299,2018-05-30,First Class,2018-05-31,8.01
6405,CA-2016-156328,1193,529,314,2016-11-30,Standard Class,2016-12-05,177.48
6406,CA-2018-154074,407,309,321,2018-08-31,Second Class,2018-09-02,569.568
6407,CA-2018-154074,81,309,321,2018-08-31,Second Class,2018-09-02,149.73
6408,CA-2018-161774,1190,219,17,2018-05-14,First Class,2018-05-15,899.43
6409,CA-2018-161774,1176,219,17,2018-05-14,First Class,2018-05-15,46.2
6410,CA-2018-161774,1786,219,17,2018-05-14,First Class,2018-05-15,47.952
6411,CA-2018-161774,1558,219,17,2018-05-14,First Class,2018-05-15,7.992
6412,CA-2018-161774,1685,219,17,2018-05-14,First Class,2018-05-15,76.864
6413,CA-2018-151211,142,572,176,2018-08-17,Standard Class,2018-08-23,102.93
6414,CA-2018-151211,961,572,176,2018-08-17,Standard Class,2018-08-23,98.16
6415,CA-2018-142671,1737,661,475,2018-11-10,Second Class,2018-11-14,11.52
6416,CA-2018-144750,657,394,523,2018-08-21,Same Day,2018-08-21,83.88
6417,CA-2017-111976,1410,380,75,2017-03-08,Standard Class,2017-03-12,108.576
6418,CA-2017-111976,1029,380,75,2017-03-08,Standard Class,2017-03-12,5.984
6419,CA-2017-140130,134,305,312,2017-10-31,Standard Class,2017-11-05,21.96
6420,CA-2017-140130,1266,305,312,2017-10-31,Standard Class,2017-11-05,368.97
6421,CA-2017-140130,1561,305,312,2017-10-31,Standard Class,2017-11-05,12.39
6422,CA-2017-140130,1440,305,312,2017-10-31,Standard Class,2017-11-05,332.94
6423,CA-2015-159121,1098,706,540,2015-07-26,Standard Class,2015-08-01,111.93
6424,CA-2016-149650,368,373,233,2016-10-24,First Class,2016-10-27,454.272
6425,CA-2018-115777,1554,771,129,2018-08-19,Standard Class,2018-08-24,19.44
6426,CA-2017-143714,1389,667,75,2017-05-23,Standard Class,2017-05-27,8399.976
6427,CA-2017-143714,1787,667,75,2017-05-23,Standard Class,2017-05-27,6.294
6428,CA-2017-143714,816,667,75,2017-05-23,Standard Class,2017-05-27,10.368
6429,CA-2017-143714,1788,667,75,2017-05-23,Standard Class,2017-05-27,122.382
6430,CA-2015-165764,721,130,223,2015-11-03,Standard Class,2015-11-07,25.984
6431,CA-2015-165764,115,130,223,2015-11-03,Standard Class,2015-11-07,945.036
6432,CA-2015-165764,1283,130,223,2015-11-03,Standard Class,2015-11-07,14.301
6433,CA-2015-165764,1305,130,223,2015-11-03,Standard Class,2015-11-07,410.352
6434,CA-2016-121405,1018,713,27,2016-03-30,Standard Class,2016-04-04,23.52
6435,CA-2016-121405,1410,713,27,2016-03-30,Standard Class,2016-04-04,180.96
6436,US-2018-116897,1458,507,543,2018-05-27,First Class,2018-05-29,35.0
6437,US-2018-116897,622,507,543,2018-05-27,First Class,2018-05-29,477.15
6438,US-2018-116897,1444,507,543,2018-05-27,First Class,2018-05-29,302.376
